Fecha,Pais,Contagios,Recuperados,Muertos
2021-06-03,New Zealand,2683,2639,26
2021-06-04,New Zealand,2683,2639,26
2021-06-05,New Zealand,2683,2639,26
2021-06-06,New Zealand,2683,2639,26
2021-06-07,New Zealand,2693,2644,26
2021-06-08,New Zealand,2697,2646,26
2021-06-09,New Zealand,2698,2647,26
2021-06-10,New Zealand,2703,2647,26
2021-06-11,New Zealand,2703,2647,26
2021-06-12,New Zealand,2709,2655,26
2021-06-13,New Zealand,2710,2656,26
2021-06-14,New Zealand,2710,2656,26
2021-06-15,New Zealand,2712,2662,26
2021-06-16,New Zealand,2714,2663,26
2021-06-17,New Zealand,2715,2665,26
2021-06-18,New Zealand,2715,2665,26
2021-06-19,New Zealand,2719,2670,26
2021-06-20,New Zealand,2721,2671,26
2021-06-21,New Zealand,2721,2671,26
2021-06-22,New Zealand,2724,2673,26
2021-06-23,New Zealand,2724,2673,26
2021-06-24,New Zealand,2726,2680,26
2021-06-25,New Zealand,2730,2682,26
2021-06-26,New Zealand,2730,2682,26
2021-06-27,New Zealand,2739,2684,26
2021-06-28,New Zealand,2742,2685,26
2021-06-29,New Zealand,2743,2685,26
2021-06-30,New Zealand,2743,2685,26
2021-07-01,New Zealand,2743,2685,26
2021-07-02,New Zealand,2743,2689,26
2021-07-03,New Zealand,2752,2693,26
2021-07-04,New Zealand,2759,2693,26
2021-07-05,New Zealand,2759,2696,26
2021-07-06,New Zealand,2764,2697,26
2021-07-07,New Zealand,2765,2697,26
2021-07-08,New Zealand,2766,2707,26
2021-07-09,New Zealand,2766,2707,26
2021-07-10,New Zealand,2768,2707,26
2021-07-11,New Zealand,2769,2709,26
2021-07-12,New Zealand,2787,2717,26
2021-07-13,New Zealand,2791,2722,26
2021-07-14,New Zealand,2795,2723,26
2021-07-15,New Zealand,2804,2729,26
2021-07-16,New Zealand,2804,2729,26
2021-07-17,New Zealand,2815,2743,26
2021-07-18,New Zealand,2818,2744,26
2021-07-19,New Zealand,2823,2745,26
2021-07-20,New Zealand,2829,2746,26
2021-07-21,New Zealand,2836,2747,26
2021-07-22,New Zealand,2856,2749,26
2021-07-23,New Zealand,2856,2749,26
2021-07-24,New Zealand,2863,2778,26
2021-07-25,New Zealand,2864,2783,26
2021-07-26,New Zealand,2864,2785,26
2021-07-27,New Zealand,2865,2795,26
2021-07-28,New Zealand,2868,2795,26
2021-07-29,New Zealand,2871,2799,26
2021-07-30,New Zealand,2871,2799,26
2021-07-31,New Zealand,2874,2811,26
2021-08-01,New Zealand,2878,2814,26
2021-08-02,New Zealand,2878,2821,26
2021-08-03,New Zealand,2880,2824,26
2021-08-04,New Zealand,2881,2824,26
2020-01-25,Australia,4,0,0
2020-01-26,Australia,4,0,0
2020-01-27,Australia,5,0,0
2020-01-28,Australia,5,0,0
2020-01-29,Australia,5,0,0
2020-01-30,Australia,9,2,0
2020-01-31,Australia,9,2,0
2020-02-01,Australia,12,2,0
2020-02-02,Australia,12,2,0
2020-02-03,Australia,12,2,0
2020-02-04,Australia,13,2,0
2020-02-05,Australia,13,2,0
2020-02-06,Australia,14,2,0
2020-02-07,Australia,15,2,0
2020-02-08,Australia,15,2,0
2020-02-09,Australia,15,2,0
2020-02-10,Australia,15,2,0
2020-02-11,Australia,15,2,0
2020-02-12,Australia,15,2,0
2020-02-13,Australia,15,8,0
2020-02-14,Australia,15,8,0
2020-02-15,Australia,15,8,0
2020-02-16,Australia,15,8,0
2020-02-17,Australia,15,10,0
2020-02-18,Australia,15,10,0
2020-02-19,Australia,15,10,0
2020-02-20,Australia,15,10,0
2020-02-21,Australia,19,11,0
2020-02-22,Australia,22,11,0
2020-02-23,Australia,22,11,0
2020-02-24,Australia,22,11,0
2020-02-25,Australia,22,11,0
2020-02-26,Australia,22,11,0
2020-02-27,Australia,23,11,0
2020-02-28,Australia,23,11,0
2020-02-29,Australia,25,11,0
2020-03-01,Australia,27,11,1
2020-03-02,Australia,30,11,1
2020-03-03,Australia,39,11,1
2020-03-04,Australia,52,11,2
2020-03-05,Australia,55,21,2
2020-03-06,Australia,60,21,2
2020-03-07,Australia,63,21,2
2020-03-08,Australia,76,21,4
2020-03-09,Australia,91,21,4
2020-03-10,Australia,107,21,3
2020-03-11,Australia,128,21,3
2020-03-12,Australia,128,21,3
2020-03-13,Australia,200,23,3
2020-03-14,Australia,250,23,3
2020-03-15,Australia,297,23,3
2020-03-16,Australia,377,23,3
2020-03-17,Australia,452,23,5
2020-03-18,Australia,568,23,6
2020-03-19,Australia,681,26,6
2020-03-20,Australia,791,26,7
2020-03-21,Australia,1071,26,7
2020-03-22,Australia,1490,92,7
2020-03-23,Australia,1682,119,7
2020-03-24,Australia,2044,119,8
2020-03-25,Australia,2364,119,8
2020-03-26,Australia,2810,172,13
2020-03-27,Australia,3143,194,13
2020-03-28,Australia,3640,244,14
2020-03-29,Australia,3984,244,16
2020-03-30,Australia,4361,257,17
2020-03-31,Australia,4559,358,18
2020-04-01,Australia,4862,422,20
2020-04-02,Australia,5116,520,24
2020-04-03,Australia,5330,649,28
2020-04-04,Australia,5550,701,30
2020-04-05,Australia,5687,757,35
2020-04-06,Australia,5797,1080,40
2020-04-07,Australia,5895,1080,45
2020-04-08,Australia,6010,1080,50
2020-04-09,Australia,6108,1472,51
2020-04-10,Australia,6215,1793,54
2020-04-11,Australia,6303,1806,57
2020-04-12,Australia,6315,1806,60
2020-04-13,Australia,6351,1806,61
2020-04-14,Australia,6415,2186,62
2020-04-15,Australia,6440,2186,63
2020-04-16,Australia,6462,2355,63
2020-04-17,Australia,6522,3808,66
2020-04-18,Australia,6547,4124,67
2020-04-19,Australia,6547,4124,67
2020-04-20,Australia,6547,4124,67
2020-04-21,Australia,6547,4124,67
2020-04-22,Australia,6547,4124,67
2020-04-23,Australia,6661,4124,75
2020-04-24,Australia,6677,4124,79
2020-04-25,Australia,6694,4223,80
2020-04-26,Australia,6714,5541,83
2020-04-27,Australia,6721,5588,83
2020-04-28,Australia,6744,5665,89
2020-04-29,Australia,6752,5715,91
2020-04-30,Australia,6766,5742,93
2020-05-01,Australia,6778,5775,93
2020-05-02,Australia,6799,5814,94
2020-05-03,Australia,6822,5849,95
2020-05-04,Australia,6847,5887,96
2020-05-05,Australia,6875,5975,97
2020-05-06,Australia,6894,6031,97
2020-05-07,Australia,6913,6078,97
2020-05-08,Australia,6918,6122,97
2020-05-09,Australia,6939,6141,97
2020-05-10,Australia,6948,6167,97
2020-05-11,Australia,6970,6213,97
2020-05-12,Australia,6980,6270,98
2020-05-13,Australia,6989,6297,98
2020-05-14,Australia,7019,6334,98
2020-05-15,Australia,7035,6359,98
2020-05-16,Australia,7044,6364,98
2020-05-17,Australia,7054,6392,99
2020-05-18,Australia,7068,6413,99
2020-05-19,Australia,7072,6431,100
2020-05-20,Australia,7081,6470,100
2020-05-21,Australia,7095,6478,101
2020-05-22,Australia,7099,6485,101
2020-05-23,Australia,7114,6508,102
2020-05-24,Australia,7114,6531,102
2020-05-25,Australia,7126,6552,102
2020-05-26,Australia,7139,6560,103
2020-05-27,Australia,7150,6579,103
2020-05-28,Australia,7165,6576,103
2020-05-29,Australia,7184,6605,103
2020-05-30,Australia,7192,6614,103
2020-05-31,Australia,7202,6618,103
2020-06-01,Australia,7221,6626,102
2020-06-02,Australia,7229,6636,102
2020-06-03,Australia,7240,6648,102
2020-06-04,Australia,7247,6683,102
2020-06-05,Australia,7252,6688,102
2020-06-06,Australia,7259,6703,102
2020-06-07,Australia,7265,6706,102
2020-06-08,Australia,7267,6720,102
2020-06-09,Australia,7274,6740,102
2020-06-10,Australia,7285,6759,102
2020-06-11,Australia,7289,6782,102
2020-06-12,Australia,7294,6803,102
2020-06-13,Australia,7320,6838,102
2020-06-14,Australia,7335,6851,102
2020-06-15,Australia,7347,6856,102
2020-06-16,Australia,7370,6861,102
2020-06-17,Australia,7391,6877,102
2020-06-18,Australia,7409,6878,102
2020-06-19,Australia,7411,6881,102
2020-06-20,Australia,7461,6896,102
2020-06-21,Australia,7474,6903,102
2020-06-22,Australia,7492,6915,102
2020-06-23,Australia,7521,6924,103
2020-06-24,Australia,7558,6931,104
2020-06-25,Australia,7595,6958,104
2020-06-26,Australia,7601,6960,104
2020-06-27,Australia,7686,6993,104
2020-06-28,Australia,7764,7007,104
2020-06-29,Australia,7834,7037,104
2020-06-30,Australia,7920,7040,104
2020-07-01,Australia,8001,7090,104
2020-07-02,Australia,8066,7130,104
2020-07-03,Australia,8260,7319,104
2020-07-04,Australia,8443,7399,104
2020-07-05,Australia,8583,7420,106
2020-07-06,Australia,8755,7455,106
2020-07-07,Australia,8886,7487,106
2020-07-08,Australia,9056,7573,106
2020-07-09,Australia,9374,7576,106
2020-07-10,Australia,9553,7733,107
2020-07-11,Australia,9797,7727,108
2020-07-12,Australia,9980,7769,108
2020-07-13,Australia,10251,7835,108
2020-07-14,Australia,10487,7928,111
2020-07-15,Australia,10810,8035,113
2020-07-16,Australia,11233,8114,116
2020-07-17,Australia,11441,8162,118
2020-07-18,Australia,11802,8274,122
2020-07-19,Australia,12069,8395,123
2020-07-20,Australia,12428,8398,126
2020-07-21,Australia,12894,8545,128
2020-07-22,Australia,13305,8775,133
2020-07-23,Australia,13595,8775,139
2020-07-24,Australia,13950,8938,145
2020-07-25,Australia,14403,9019,155
2020-07-26,Australia,14935,9174,161
2020-07-27,Australia,15303,9311,167
2020-07-28,Australia,15582,9617,176
2020-07-29,Australia,16298,9619,189
2020-07-30,Australia,16903,9759,196
2020-07-31,Australia,17280,9983,201
2020-08-01,Australia,17895,7213,208
2020-08-02,Australia,18318,7631,221
2020-08-03,Australia,18730,7631,232
2020-08-04,Australia,19445,7805,247
2020-08-05,Australia,19890,7947,255
2020-08-06,Australia,20272,8125,266
2020-08-07,Australia,20698,8566,278
2020-08-08,Australia,21084,8880,295
2020-08-09,Australia,21397,8882,313
2020-08-10,Australia,21713,9150,331
2020-08-11,Australia,22127,9401,352
2020-08-12,Australia,22358,9785,361
2020-08-13,Australia,22742,10007,375
2020-08-14,Australia,23035,10638,379
2020-08-15,Australia,23287,10641,396
2020-08-16,Australia,23558,11091,421
2020-08-17,Australia,23773,11544,438
2020-08-18,Australia,23989,11935,450
2020-08-19,Australia,24236,12254,463
2020-08-20,Australia,24407,14860,472
2020-08-21,Australia,24602,15466,485
2020-08-22,Australia,24811,15766,502
2020-08-23,Australia,24915,16239,517
2020-08-24,Australia,25053,16609,525
2020-08-25,Australia,25204,17106,549
2020-08-26,Australia,25322,17107,572
2020-08-27,Australia,25448,17373,583
2020-08-28,Australia,25547,17639,600
2020-08-29,Australia,25670,17866,611
2020-08-30,Australia,25746,18122,652
2020-08-31,Australia,25819,18356,657
2020-09-01,Australia,25923,18695,663
2020-09-02,Australia,26049,18698,678
2020-09-03,Australia,26136,18920,737
2020-09-04,Australia,26207,19178,748
2020-09-05,Australia,26278,19336,753
2020-09-06,Australia,26321,19473,762
2020-09-07,Australia,26373,19610,770
2020-09-08,Australia,26465,19731,781
2020-09-09,Australia,26524,19869,788
2020-09-10,Australia,26564,20045,797
2020-09-11,Australia,26607,20335,803
2020-09-12,Australia,26651,20346,810
2020-09-13,Australia,26692,20471,816
2020-09-14,Australia,26739,20585,816
2020-09-15,Australia,26778,20658,824
2020-09-16,Australia,26813,20798,832
2020-09-17,Australia,26861,20860,837
2020-09-18,Australia,26885,20867,844
2020-09-19,Australia,26898,20974,849
2020-09-20,Australia,26912,21069,851
2020-09-21,Australia,26942,21163,854
2020-09-22,Australia,26972,21224,859
2020-09-23,Australia,26980,21335,861
2020-09-24,Australia,27000,21407,869
2020-09-25,Australia,27016,21407,870
2020-09-26,Australia,27040,21456,872
2020-09-27,Australia,27044,21515,875
2020-09-28,Australia,27055,21558,882
2020-09-29,Australia,27078,21623,886
2020-09-30,Australia,27096,21655,888
2020-10-01,Australia,27109,21659,890
2020-10-02,Australia,27121,21719,893
2020-10-03,Australia,27135,21735,894
2020-10-04,Australia,27148,21759,894
2020-10-05,Australia,27173,21761,895
2020-10-06,Australia,27181,21786,897
2020-10-07,Australia,27206,21806,897
2020-10-08,Australia,27226,21837,897
2020-10-09,Australia,27244,21855,897
2020-10-10,Australia,27263,21855,898
2020-10-11,Australia,27285,21866,898
2020-10-12,Australia,27310,21895,899
2020-10-13,Australia,27337,21906,904
2020-10-14,Australia,27357,21907,904
2020-10-15,Australia,27371,21920,904
2020-10-16,Australia,27378,21955,904
2020-10-17,Australia,27390,21956,904
2020-10-18,Australia,27399,21966,905
2020-10-19,Australia,27405,21970,905
2020-10-20,Australia,27443,21984,905
2020-10-21,Australia,27458,22007,905
2020-10-22,Australia,27476,22018,905
2020-10-23,Australia,27495,22028,905
2020-10-24,Australia,27513,22034,905
2020-10-25,Australia,27525,22051,905
2020-10-26,Australia,27539,22065,905
2020-10-27,Australia,27553,22072,907
2020-10-28,Australia,27565,22084,907
2020-10-29,Australia,27579,22091,907
2020-10-30,Australia,27585,22173,907
2020-10-31,Australia,27595,22188,907
2020-11-01,Australia,27601,22204,907
2020-11-02,Australia,27610,22236,907
2020-11-03,Australia,27622,22257,907
2020-11-04,Australia,27630,22267,907
2020-11-05,Australia,27644,22274,907
2020-11-06,Australia,27652,22287,907
2020-11-07,Australia,27658,22295,907
2020-11-08,Australia,27665,22295,907
2020-11-09,Australia,27669,22298,907
2020-11-10,Australia,27671,22298,907
2020-11-11,Australia,27675,22299,907
2020-11-12,Australia,27676,22303,907
2020-11-13,Australia,27682,22307,907
2020-11-14,Australia,27711,22311,907
2020-11-15,Australia,27749,22312,907
2020-11-16,Australia,27758,22333,907
2020-11-17,Australia,27777,22338,907
2020-11-18,Australia,27785,22339,907
2020-11-19,Australia,27792,22341,907
2020-11-20,Australia,27806,22348,907
2020-11-21,Australia,27821,22349,907
2020-11-22,Australia,27834,22352,907
2020-11-23,Australia,27843,22358,907
2020-11-24,Australia,27853,22362,907
2020-11-25,Australia,27865,22369,907
2020-11-26,Australia,27873,22390,907
2020-11-27,Australia,27886,22404,907
2020-11-28,Australia,27892,22407,907
2020-11-29,Australia,27902,22411,908
2020-11-30,Australia,27912,22420,908
2020-12-01,Australia,27923,22423,908
2020-12-02,Australia,27939,22431,908
2020-12-03,Australia,27949,22443,908
2020-12-04,Australia,27956,22448,908
2020-12-05,Australia,27965,22453,908
2020-12-06,Australia,27972,22456,908
2020-12-07,Australia,27987,22460,908
2020-12-08,Australia,27993,22461,908
2020-12-09,Australia,28000,22473,908
2020-12-10,Australia,28011,22474,908
2020-12-11,Australia,28025,22480,908
2020-12-12,Australia,28030,22484,908
2020-12-13,Australia,28037,22485,908
2020-12-14,Australia,28048,22498,908
2020-12-15,Australia,28060,22498,908
2020-12-16,Australia,28072,22504,908
2020-12-17,Australia,28093,22507,908
2020-12-18,Australia,28126,22508,908
2020-12-19,Australia,28168,22512,908
2020-12-20,Australia,28198,22517,908
2020-12-21,Australia,28219,22524,908
2020-12-22,Australia,28237,22526,908
2020-12-23,Australia,28262,22530,908
2020-12-24,Australia,28274,22532,908
2020-12-25,Australia,28297,22535,908
2020-12-26,Australia,28308,22536,908
2020-12-27,Australia,28337,22539,909
2020-12-28,Australia,28349,22554,909
2020-12-29,Australia,28381,22558,909
2020-12-30,Australia,28405,22564,909
2020-12-31,Australia,28425,22565,909
2021-01-01,Australia,28460,22573,909
2021-01-02,Australia,28484,22581,909
2021-01-03,Australia,28504,22581,909
2021-01-04,Australia,28517,22588,909
2021-01-05,Australia,28536,22592,909
2021-01-06,Australia,28546,22600,909
2021-01-07,Australia,28571,22606,909
2021-01-08,Australia,28582,22606,909
2021-01-09,Australia,28595,22612,909
2021-01-10,Australia,28614,22621,909
2021-01-11,Australia,28634,22627,909
2021-01-12,Australia,28650,22643,909
2021-01-13,Australia,28660,22650,909
2021-01-14,Australia,28669,22657,909
2021-01-15,Australia,28689,22668,909
2021-01-16,Australia,28708,22684,909
2021-01-17,Australia,28721,22692,909
2021-01-18,Australia,28731,22698,909
2021-01-19,Australia,28740,22709,909
2021-01-20,Australia,28749,22716,909
2021-01-21,Australia,28755,22725,909
2021-01-22,Australia,28760,22735,909
2021-01-23,Australia,28766,22748,909
2021-01-24,Australia,28777,22759,909
2021-01-25,Australia,28780,22761,909
2021-01-26,Australia,28786,22766,909
2021-01-27,Australia,28794,22779,909
2021-01-28,Australia,28799,22781,909
2021-01-29,Australia,28806,22791,909
2021-01-30,Australia,28811,22802,909
2021-01-31,Australia,28818,22805,909
2021-02-01,Australia,28823,22808,909
2021-02-02,Australia,28829,22814,909
2021-02-03,Australia,28838,22822,909
2021-02-04,Australia,28842,22822,909
2021-02-05,Australia,28848,22825,909
2021-02-06,Australia,28851,22827,909
2021-02-07,Australia,28857,22830,909
2021-02-08,Australia,28860,22837,909
2021-02-09,Australia,28871,22844,909
2021-02-10,Australia,28879,22846,909
2021-02-11,Australia,28887,22850,909
2021-02-12,Australia,28892,22854,909
2021-02-13,Australia,28898,22858,909
2021-02-14,Australia,28900,22864,909
2021-02-15,Australia,28905,22866,909
2021-02-16,Australia,28911,22870,909
2021-02-17,Australia,28912,22871,909
2021-02-18,Australia,28918,22874,909
2021-02-19,Australia,28920,22879,909
2021-02-20,Australia,28926,22881,909
2021-02-21,Australia,28930,22882,909
2021-02-22,Australia,28937,22885,909
2021-02-23,Australia,28939,22892,909
2021-02-24,Australia,28947,22897,909
2021-02-25,Australia,28957,22900,909
2021-02-26,Australia,28965,22902,909
2021-02-27,Australia,28970,22903,909
2021-02-28,Australia,28978,22909,909
2021-03-01,Australia,28986,22914,909
2021-03-02,Australia,28996,22917,909
2021-03-03,Australia,29007,22920,909
2021-03-04,Australia,29021,22924,909
2021-03-05,Australia,29029,22926,909
2021-03-06,Australia,29034,22928,909
2021-03-07,Australia,29046,22929,909
2021-03-08,Australia,29061,22931,909
2021-03-09,Australia,29074,22936,909
2021-03-10,Australia,29090,22945,909
2021-03-11,Australia,29102,22949,909
2021-03-12,Australia,29112,22952,909
2021-03-13,Australia,29117,22957,909
2021-03-14,Australia,29130,22957,909
2021-03-15,Australia,29137,22958,909
2021-03-16,Australia,29154,22960,909
2021-03-17,Australia,29166,22962,909
2021-03-18,Australia,29183,22963,909
2021-03-19,Australia,29192,22965,909
2021-03-20,Australia,29196,22966,909
2021-03-21,Australia,29206,22971,909
2021-03-22,Australia,29211,22977,909
2021-03-23,Australia,29221,22982,909
2021-03-24,Australia,29230,22988,909
2021-03-25,Australia,29239,22991,909
2021-03-26,Australia,29252,22994,909
2021-03-27,Australia,29259,22996,909
2021-03-28,Australia,29276,23004,909
2021-03-29,Australia,29296,23005,909
2021-03-30,Australia,29304,23005,909
2021-03-31,Australia,29322,23012,909
2021-04-01,Australia,29333,23014,909
2021-04-02,Australia,29341,23025,909
2021-04-03,Australia,29348,23027,909
2021-04-04,Australia,29357,23032,909
2021-04-05,Australia,29365,23048,909
2021-04-06,Australia,29379,23049,909
2021-04-07,Australia,29385,23056,909
2021-04-08,Australia,29390,23071,909
2021-04-09,Australia,29396,23080,909
2021-04-10,Australia,29405,23083,909
2021-04-11,Australia,29419,23085,909
2021-04-12,Australia,29429,23087,910
2021-04-13,Australia,29450,23104,910
2021-04-14,Australia,29469,23108,910
2021-04-15,Australia,29484,23114,910
2021-04-16,Australia,29499,23147,910
2021-04-17,Australia,29519,23158,910
2021-04-18,Australia,29533,23160,910
2021-04-19,Australia,29556,23173,910
2021-04-20,Australia,29576,23177,910
2021-04-21,Australia,29594,23181,910
2021-04-22,Australia,29638,23183,910
2021-04-23,Australia,29653,23191,910
2021-04-24,Australia,29663,23195,910
2021-04-25,Australia,29680,23209,910
2021-04-26,Australia,29717,23253,910
2021-04-27,Australia,29750,23260,910
2021-04-28,Australia,29773,23271,910
2021-04-29,Australia,29798,23279,910
2021-04-30,Australia,29811,23294,910
2021-05-01,Australia,29824,23308,910
2021-05-02,Australia,29838,23327,910
2021-05-03,Australia,29850,23330,910
2021-05-04,Australia,29865,23349,910
2021-05-05,Australia,29884,23377,910
2021-05-06,Australia,29893,23396,910
2021-05-07,Australia,29906,23407,910
2021-05-08,Australia,29922,23429,910
2021-05-09,Australia,29931,23437,910
2021-05-10,Australia,29938,23460,910
2021-05-11,Australia,29946,23466,910
2021-05-12,Australia,29955,23474,910
2021-05-13,Australia,29957,23484,910
2021-05-14,Australia,29964,23490,910
2021-05-15,Australia,29975,23493,910
2021-05-16,Australia,29978,23494,910
2021-05-17,Australia,29983,23499,910
2021-05-18,Australia,29992,23511,910
2021-05-19,Australia,29995,23518,910
2021-05-20,Australia,29999,23525,910
2021-05-21,Australia,30003,23533,910
2021-05-22,Australia,30007,23539,910
2021-05-23,Australia,30019,23549,910
2021-05-24,Australia,30029,23557,910
2021-05-25,Australia,30046,23560,910
2021-05-26,Australia,30063,23568,910
2021-05-27,Australia,30074,23571,910
2021-05-28,Australia,30083,23575,910
2021-05-29,Australia,30096,23579,910
2021-05-30,Australia,30105,23581,910
2021-05-31,Australia,30118,23583,910
2021-06-01,Australia,30124,23584,910
2021-06-02,Australia,30137,23595,910
2021-06-03,Australia,30141,23601,910
2021-06-04,Australia,30157,23601,910
2021-06-05,Australia,30173,23603,910
2021-06-06,Australia,30191,23607,910
2021-06-07,Australia,30205,23617,910
2021-06-08,Australia,30210,23630,910
2021-06-09,Australia,30225,23639,910
2021-06-10,Australia,30228,23648,910
2021-06-11,Australia,30234,23653,910
2021-06-12,Australia,30248,23664,910
2021-06-13,Australia,30262,23676,910
2021-06-14,Australia,30273,23692,910
2021-06-15,Australia,30286,23710,910
2021-06-16,Australia,30301,23716,910
2021-06-17,Australia,30309,23720,910
2021-06-18,Australia,30322,23727,910
2021-06-19,Australia,30331,23734,910
2021-06-20,Australia,30355,23742,910
2021-06-21,Australia,30366,23747,910
2021-06-22,Australia,30380,23750,910
